timestamp,sector_id,resource_type,stock_level,usage_rate_hourly,snap_event_detected
2026-01-02T18:24:00,Wakanda,Arc Reactor Cores,710.31,2.14,False
2026-01-02T18:24:00,Sokovia,Pym Particles,513.23,6.83,False
2026-01-02T18:24:00,Sanctum Sanctorum,Clean Water (L),2213.75,6.82,False
2026-01-02T18:24:00,Avengers Compound,Medical Kits,498.3,7.18,False
2026-01-02T18:36:00,New Asgard,Vibranium (kg),2295.46,4.87,False
2026-01-02T18:36:00,Wakanda,Arc Reactor Cores,629.72,4.05,False
2026-01-02T18:36:00,Sokovia,Pym Particles,569.67,5.48,False
2026-01-02T18:36:00,Sanctum Sanctorum,Clean Water (L),2280.99,5.21,False
2026-01-02T18:36:00,Avengers Compound,Medical Kits,477.59,7.68,False
2026-01-02T18:48:00,New Asgard,Vibranium (kg),2275.49,5.35,False
2026-01-02T18:48:00,Wakanda,Arc Reactor Cores,593.08,4.93,False
2026-01-02T18:48:00,Sokovia,Pym Particles,490.24,7.38,False
2026-01-02T18:48:00,Sanctum Sanctorum,Clean Water (L),2235.51,6.3,False
2026-01-02T18:48:00,Avengers Compound,Medical Kits,693.1,2.55,False
2026-01-02T19:00:00,New Asgard,Vibranium (kg),2360.41,3.25,False
2026-01-02T19:00:00,Wakanda,Arc Reactor Cores,686.56,2.64,False
2026-01-02T19:00:00,Sokovia,Pym Particles,477.83,7.49,False
2026-01-02T19:00:00,Sanctum Sanctorum,Clean Water (L),2319.45,4.2,False
2026-01-02T19:00:00,Avengers Compound,Medical Kits,464.97,7.79,False
2026-01-02T19:12:00,New Asgard,Vibranium (kg),2273.29,5.27,False
2026-01-02T19:12:00,Wakanda,Arc Reactor Cores,627.22,4.02,False
2026-01-02T19:12:00,Sokovia,Pym Particles,578.83,5.14,False
2026-01-02T19:12:00,Sanctum Sanctorum,Clean Water (L),2401.59,2.29,False
2026-01-02T19:12:00,Avengers Compound,Medical Kits,547.09,5.88,False
2026-01-02T19:24:00,New Asgard,Vibranium (kg),2318.25,4.23,False
2026-01-02T19:24:00,Wakanda,Arc Reactor Cores,473.83,7.59,False
2026-01-02T19:24:00,Sokovia,Pym Particles,592.39,4.83,False
2026-01-02T19:24:00,Sanctum Sanctorum,Clean Water (L),2282.93,5.05,False
2026-01-02T19:24:00,Avengers Compound,Medical Kits,644.41,3.62,False
2026-01-02T19:36:00,New Asgard,Vibranium (kg),2167.98,7.72,False
2026-01-02T19:36:00,Wakanda,Arc Reactor Cores,567.12,5.42,False
2026-01-02T19:36:00,Sokovia,Pym Particles,490.59,7.2,False
2026-01-02T19:36:00,Sanctum Sanctorum,Clean Water (L),2156.6,7.99,False
2026-01-02T19:36:00,Avengers Compound,Medical Kits,478.12,7.49,False
2026-01-02T19:48:00,New Asgard,Vibranium (kg),2190.29,7.2,False
2026-01-02T19:48:00,Wakanda,Arc Reactor Cores,684.72,2.68,False
2026-01-02T19:48:00,Sokovia,Pym Particles,600.97,4.63,False
2026-01-02T19:48:00,Sanctum Sanctorum,Clean Water (L),2213.03,6.67,False
2026-01-02T19:48:00,Avengers Compound,Medical Kits,681.26,2.76,False
2026-01-02T20:00:00,New Asgard,Vibranium (kg),2371.33,2.92,False
2026-01-02T20:00:00,Wakanda,Arc Reactor Cores,652.18,3.36,False
2026-01-02T20:00:00,Sokovia,Pym Particles,592.88,4.71,False
2026-01-02T20:00:00,Sanctum Sanctorum,Clean Water (L),2195.69,6.92,False
2026-01-02T20:00:00,Avengers Compound,Medical Kits,520.66,6.35,False
2026-01-02T20:12:00,New Asgard,Vibranium (kg),2176.3,7.36,False
2026-01-02T20:12:00,Wakanda,Arc Reactor Cores,538.33,5.95,False
2026-01-02T20:12:00,Sokovia,Pym Particles,577.72,5.05,False
2026-01-02T20:12:00,Sanctum Sanctorum,Clean Water (L),2263.87,5.37,False
2026-01-02T20:12:00,Avengers Compound,Medical Kits,476.1,7.36,False
2026-01-02T20:24:00,New Asgard,Vibranium (kg),2255.29,5.56,False
2026-01-02T20:24:00,Wakanda,Arc Reactor Cores,695.06,2.38,False
2026-01-02T20:24:00,Sokovia,Pym Particles,607.57,4.37,False
2026-01-02T20:24:00,Sanctum Sanctorum,Clean Water (L),2370.18,2.95,False
2026-01-02T20:24:00,Avengers Compound,Medical Kits,504.34,6.72,False
2026-01-02T20:36:00,New Asgard,Vibranium (kg),2324.52,3.99,False
2026-01-02T20:36:00,Wakanda,Arc Reactor Cores,664.9,3.07,False
2026-01-02T20:36:00,Sokovia,Pym Particles,566.71,5.3,False
2026-01-02T20:36:00,Sanctum Sanctorum,Clean Water (L),2380.82,2.71,False
2026-01-02T20:36:00,Avengers Compound,Medical Kits,514.98,6.48,False
2026-01-02T20:48:00,New Asgard,Vibranium (kg),2239.4,5.92,False
2026-01-02T20:48:00,Wakanda,Arc Reactor Cores,602.74,4.48,False
2026-01-02T20:48:00,Sokovia,Pym Particles,643.44,3.56,False
2026-01-02T20:48:00,Sanctum Sanctorum,Clean Water (L),2213.13,6.52,False
2026-01-02T20:48:00,Avengers Compound,Medical Kits,457.73,7.78,False
2026-01-02T21:00:00,New Asgard,Vibranium (kg),2291.9,4.62,False
2026-01-02T21:00:00,Wakanda,Arc Reactor Cores,624.64,3.9,False
2026-01-02T21:00:00,Sokovia,Pym Particles,513.9,6.36,False
2026-01-02T21:00:00,Sanctum Sanctorum,Clean Water (L),2176.51,7.19,False
2026-01-02T21:00:00,Avengers Compound,Medical Kits,661.32,3.08,False
2026-01-02T21:12:00,New Asgard,Vibranium (kg),2374.55,2.79,False
2026-01-02T21:12:00,Wakanda,Arc Reactor Cores,457.68,7.61,False
2026-01-02T21:12:00,Sokovia,Pym Particles,498.62,6.7,False
2026-01-02T21:12:00,Sanctum Sanctorum,Clean Water (L),2329.51,3.79,False
2026-01-02T21:12:00,Avengers Compound,Medical Kits,610.28,4.22,False
2026-01-02T21:24:00,New Asgard,Vibranium (kg),2399.55,2.23,False
2026-01-02T21:24:00,Wakanda,Arc Reactor Cores,472.75,7.27,False
2026-01-02T21:24:00,Sokovia,Pym Particles,605.75,4.32,False
2026-01-02T21:24:00,Sanctum Sanctorum,Clean Water (L),2223.04,6.15,False
2026-01-02T21:24:00,Avengers Compound,Medical Kits,511.02,6.42,False
2026-01-02T21:36:00,New Asgard,Vibranium (kg),2196.21,6.75,False
2026-01-02T21:36:00,Wakanda,Arc Reactor Cores,563.58,5.25,False
2026-01-02T21:36:00,Sokovia,Pym Particles,494.76,6.78,False
2026-01-02T21:36:00,Sanctum Sanctorum,Clean Water (L),2336.57,3.63,False
2026-01-02T21:36:00,Avengers Compound,Medical Kits,600.51,4.43,False
2026-01-02T21:48:00,New Asgard,Vibranium (kg),2202.2,6.62,False
2026-01-02T21:48:00,Wakanda,Arc Reactor Cores,504.44,6.57,False
2026-01-02T21:48:00,Sokovia,Pym Particles,651.69,3.3,False
2026-01-02T21:48:00,Sanctum Sanctorum,Clean Water (L),2145.19,7.88,False
2026-01-02T21:48:00,Avengers Compound,Medical Kits,606.12,4.31,False
2026-01-02T22:00:00,New Asgard,Vibranium (kg),2170.07,7.17,False
2026-01-02T22:00:00,Wakanda,Arc Reactor Cores,509.99,6.3,False
2026-01-02T22:00:00,Sokovia,Pym Particles,484.0,6.87,False
2026-01-02T22:00:00,Sanctum Sanctorum,Clean Water (L),2285.77,4.66,False
2026-01-02T22:00:00,Avengers Compound,Medical Kits,698.7,2.2,False
2026-01-02T22:12:00,New Asgard,Vibranium (kg),2341.18,3.45,False
2026-01-02T22:12:00,Wakanda,Arc Reactor Cores,432.57,7.99,False
2026-01-02T22:12:00,Sokovia,Pym Particles,698.42,2.21,False
2026-01-02T22:12:00,Sanctum Sanctorum,Clean Water (L),2317.21,3.97,False
2026-01-02T22:12:00,Avengers Compound,Medical Kits,622.9,3.85,False
2026-01-02T22:24:00,New Asgard,Vibranium (kg),2401.41,2.14,False
2026-01-02T22:24:00,Wakanda,Arc Reactor Cores,531.53,5.84,False
2026-01-02T22:24:00,Sokovia,Pym Particles,663.17,2.97,False
2026-01-02T22:24:00,Sanctum Sanctorum,Clean Water (L),2396.01,2.26,False
2026-01-02T22:24:00,Avengers Compound,Medical Kits,453.03,7.54,False
2026-01-02T22:36:00,New Asgard,Vibranium (kg),2172.72,7.11,False
2026-01-02T22:36:00,Wakanda,Arc Reactor Cores,607.61,4.18,False
2026-01-02T22:36:00,Sokovia,Pym Particles,644.56,3.38,False
2026-01-02T22:36:00,Sanctum Sanctorum,Clean Water (L),2332.83,3.63,False
2026-01-02T22:36:00,Avengers Compound,Medical Kits,563.35,5.14,False
2026-01-02T22:48:00,New Asgard,Vibranium (kg),2227.9,5.92,False
2026-01-02T22:48:00,Wakanda,Arc Reactor Cores,686.17,2.47,False
2026-01-02T22:48:00,Sokovia,Pym Particles,705.63,2.05,False
2026-01-02T22:48:00,Sanctum Sanctorum,Clean Water (L),2341.01,3.46,False
2026-01-02T22:48:00,Avengers Compound,Medical Kits,511.7,6.27,False
2026-01-02T23:00:00,New Asgard,Vibranium (kg),2174.72,6.92,False
2026-01-02T23:00:00,Wakanda,Arc Reactor Cores,607.15,4.1,False
2026-01-02T23:00:00,Sokovia,Pym Particles,551.69,5.28,False
2026-01-02T23:00:00,Sanctum Sanctorum,Clean Water (L),2347.62,3.24,False
2026-01-02T23:00:00,Avengers Compound,Medical Kits,435.25,7.76,False
2026-01-02T23:12:00,New Asgard,Vibranium (kg),2136.87,7.73,False
2026-01-02T23:12:00,Wakanda,Arc Reactor Cores,523.38,5.89,False
2026-01-02T23:12:00,Sokovia,Pym Particles,425.82,7.96,False
2026-01-02T23:12:00,Sanctum Sanctorum,Clean Water (L),2148.95,7.47,False
2026-01-02T23:12:00,Avengers Compound,Medical Kits,682.39,2.5,False
2026-01-02T23:24:00,New Asgard,Vibranium (kg),2340.86,3.39,False
2026-01-02T23:24:00,Wakanda,Arc Reactor Cores,430.49,7.86,False
2026-01-02T23:24:00,Sokovia,Pym Particles,513.82,6.09,False
2026-01-02T23:24:00,Sanctum Sanctorum,Clean Water (L),2269.4,4.91,False
2026-01-02T23:24:00,Avengers Compound,Medical Kits,519.14,5.98,False
2026-01-02T23:36:00,New Asgard,Vibranium (kg),2161.32,7.21,False
2026-01-02T23:36:00,Wakanda,Arc Reactor Cores,625.52,3.71,False
2026-01-02T23:36:00,Sokovia,Pym Particles,542.28,5.48,False
2026-01-02T23:36:00,Sanctum Sanctorum,Clean Water (L),2314.12,3.95,False
2026-01-02T23:36:00,Avengers Compound,Medical Kits,632.55,3.56,False
2026-01-02T23:48:00,New Asgard,Vibranium (kg),2178.15,6.85,False
2026-01-02T23:48:00,Wakanda,Arc Reactor Cores,559.0,5.13,False
2026-01-02T23:48:00,Sokovia,Pym Particles,638.2,3.44,False
2026-01-02T23:48:00,Sanctum Sanctorum,Clean Water (L),2143.52,7.58,False
2026-01-02T23:48:00,Avengers Compound,Medical Kits,544.4,5.44,False
2026-01-03T00:00:00,New Asgard,Vibranium (kg),2383.17,2.43,False
2026-01-03T00:00:00,Wakanda,Arc Reactor Cores,587.76,4.42,False
2026-01-03T00:00:00,Sokovia,Pym Particles,420.29,7.91,False
2026-01-03T00:00:00,Sanctum Sanctorum,Clean Water (L),2122.04,7.87,False
2026-01-03T00:00:00,Avengers Compound,Medical Kits,613.44,3.89,False
2026-01-03T00:12:00,New Asgard,Vibranium (kg),2238.65,5.44,False
2026-01-03T00:12:00,Wakanda,Arc Reactor Cores,644.0,3.25,False
2026-01-03T00:12:00,Sokovia,Pym Particles,609.43,3.97,False
2026-01-03T00:12:00,Sanctum Sanctorum,Clean Water (L),2133.91,7.63,False
2026-01-03T00:12:00,Avengers Compound,Medical Kits,651.24,3.1,False
2026-01-03T00:24:00,New Asgard,Vibranium (kg),2311.89,3.92,False
2026-01-03T00:24:00,Wakanda,Arc Reactor Cores,685.96,2.38,False
2026-01-03T00:24:00,Sokovia,Pym Particles,432.42,7.66,False
2026-01-03T00:24:00,Sanctum Sanctorum,Clean Water (L),2289.98,4.38,False
2026-01-03T00:24:00,Avengers Compound,Medical Kits,645.32,3.22,False
2026-01-03T00:36:00,New Asgard,Vibranium (kg),2400.88,2.07,False
2026-01-03T00:36:00,Wakanda,Arc Reactor Cores,593.24,4.31,False
2026-01-03T00:36:00,Sokovia,Pym Particles,461.23,7.06,False
2026-01-03T00:36:00,Sanctum Sanctorum,Clean Water (L),2397.88,2.13,False
2026-01-03T00:36:00,Avengers Compound,Medical Kits,513.81,5.96,False
2026-01-03T00:48:00,New Asgard,Vibranium (kg),2165.8,6.96,False
2026-01-03T00:48:00,Wakanda,Arc Reactor Cores,648.22,3.16,False
2026-01-03T00:48:00,Sokovia,Pym Particles,475.29,6.76,False
2026-01-03T00:48:00,Sanctum Sanctorum,Clean Water (L),2192.47,6.41,False
2026-01-03T00:48:00,Avengers Compound,Medical Kits,653.02,3.06,False
2026-01-03T01:00:00,New Asgard,Vibranium (kg),2151.28,7.12,False
2026-01-03T01:00:00,Wakanda,Arc Reactor Cores,651.95,3.02,False
2026-01-03T01:00:00,Sokovia,Pym Particles,517.14,5.77,False
2026-01-03T01:00:00,Sanctum Sanctorum,Clean Water (L),2143.97,7.27,False
2026-01-03T01:00:00,Avengers Compound,Medical Kits,477.63,6.58,False
2026-01-03T01:12:00,New Asgard,Vibranium (kg),2341.21,3.24,False
2026-01-03T01:12:00,Wakanda,Arc Reactor Cores,458.48,6.97,False
2026-01-03T01:12:00,Sokovia,Pym Particles,587.34,4.34,False
2026-01-03T01:12:00,Sanctum Sanctorum,Clean Water (L),2339.06,3.28,False
2026-01-03T01:12:00,Avengers Compound,Medical Kits,595.51,4.17,False
2026-01-03T01:24:00,New Asgard,Vibranium (kg),2219.24,5.73,False
2026-01-03T01:24:00,Wakanda,Arc Reactor Cores,437.21,7.4,False
2026-01-03T01:24:00,Sokovia,Pym Particles,597.72,4.13,False
2026-01-03T01:24:00,Sanctum Sanctorum,Clean Water (L),2291.95,4.25,False
2026-01-03T01:24:00,Avengers Compound,Medical Kits,623.58,3.6,False
2026-01-03T01:36:00,New Asgard,Vibranium (kg),2327.42,3.52,False
2026-01-03T01:36:00,Wakanda,Arc Reactor Cores,499.61,6.13,False
2026-01-03T01:36:00,Sokovia,Pym Particles,671.16,2.63,False
2026-01-03T01:36:00,Sanctum Sanctorum,Clean Water (L),2170.5,6.72,False
2026-01-03T01:36:00,Avengers Compound,Medical Kits,524.02,5.63,False
2026-01-03T01:48:00,New Asgard,Vibranium (kg),2294.91,4.19,False
2026-01-03T01:48:00,Wakanda,Arc Reactor Cores,608.12,3.92,False
2026-01-03T01:48:00,Sokovia,Pym Particles,472.16,6.69,False
2026-01-03T01:48:00,Sanctum Sanctorum,Clean Water (L),2377.94,2.49,False
2026-01-03T01:48:00,Avengers Compound,Medical Kits,592.97,4.23,False
2026-01-03T02:00:00,New Asgard,Vibranium (kg),2142.47,7.15,False
2026-01-03T02:00:00,Wakanda,Arc Reactor Cores,688.79,2.22,False
2026-01-03T02:00:00,Sokovia,Pym Particles,626.26,3.47,False
2026-01-03T02:00:00,Sanctum Sanctorum,Clean Water (L),2336.09,3.28,False
2026-01-03T02:00:00,Avengers Compound,Medical Kits,672.1,2.56,False
2026-01-03T02:12:00,New Asgard,Vibranium (kg),2182.38,6.35,False
2026-01-03T02:12:00,Wakanda,Arc Reactor Cores,437.63,7.25,False
2026-01-03T02:12:00,Sokovia,Pym Particles,570.88,4.58,False
2026-01-03T02:12:00,Sanctum Sanctorum,Clean Water (L),2129.66,7.41,False
2026-01-03T02:12:00,Avengers Compound,Medical Kits,617.99,3.64,False
2026-01-03T02:24:00,New Asgard,Vibranium (kg),2254.17,4.92,False
2026-01-03T02:24:00,Wakanda,Arc Reactor Cores,431.68,7.37,False
2026-01-03T02:24:00,Sokovia,Pym Particles,668.88,2.62,False
2026-01-03T02:24:00,Sanctum Sanctorum,Clean Water (L),2191.46,6.17,False
2026-01-03T02:24:00,Avengers Compound,Medical Kits,521.35,5.57,False
2026-01-03T02:36:00,New Asgard,Vibranium (kg),2296.14,4.08,False
2026-01-03T02:36:00,Wakanda,Arc Reactor Cores,585.13,4.3,False
2026-01-03T02:36:00,Sokovia,Pym Particles,673.21,2.54,False
2026-01-03T02:36:00,Sanctum Sanctorum,Clean Water (L),2165.08,6.7,False
2026-01-03T02:36:00,Avengers Compound,Medical Kits,598.93,4.02,False
2026-01-03T02:48:00,New Asgard,Vibranium (kg),2193.73,6.13,False
2026-01-03T02:48:00,Wakanda,Arc Reactor Cores,532.82,5.34,False
2026-01-03T02:48:00,Sokovia,Pym Particles,604.97,3.9,False
2026-01-03T02:48:00,Sanctum Sanctorum,Clean Water (L),2269.96,4.6,False
2026-01-03T02:48:00,Avengers Compound,Medical Kits,455.95,6.88,False
2026-01-03T03:00:00,New Asgard,Vibranium (kg),2168.7,6.5,False
2026-01-03T03:00:00,Wakanda,Arc Reactor Cores,493.72,6.01,False
2026-01-03T03:00:00,Sokovia,Pym Particles,412.06,7.61,False
2026-01-03T03:00:00,Sanctum Sanctorum,Clean Water (L),2126.81,7.32,False
2026-01-03T03:00:00,Avengers Compound,Medical Kits,616.36,3.6,False
2026-01-03T03:12:00,New Asgard,Vibranium (kg),2252.59,4.85,False
2026-01-03T03:12:00,Wakanda,Arc Reactor Cores,429.17,7.27,False
2026-01-03T03:12:00,Sokovia,Pym Particles,446.96,6.92,False
2026-01-03T03:12:00,Sanctum Sanctorum,Clean Water (L),2320.84,3.51,False
2026-01-03T03:12:00,Avengers Compound,Medical Kits,641.46,3.11,False
2026-01-03T03:24:00,New Asgard,Vibranium (kg),2281.07,4.29,False
2026-01-03T03:24:00,Wakanda,Arc Reactor Cores,607.52,3.77,False
2026-01-03T03:24:00,Sokovia,Pym Particles,679.13,2.37,False
2026-01-03T03:24:00,Sanctum Sanctorum,Clean Water (L),2339.78,3.14,False
2026-01-03T03:24:00,Avengers Compound,Medical Kits,659.89,2.75,False
2026-01-03T03:36:00,New Asgard,Vibranium (kg),2347.62,2.99,False
2026-01-03T03:36:00,Wakanda,Arc Reactor Cores,411.94,7.61,False
2026-01-03T03:36:00,Sokovia,Pym Particles,442.56,7.01,False
2026-01-03T03:36:00,Sanctum Sanctorum,Clean Water (L),2244.6,5.01,False
2026-01-03T03:36:00,Avengers Compound,Medical Kits,619.5,3.54,False
2026-01-03T03:48:00,New Asgard,Vibranium (kg),2372.23,2.51,False
2026-01-03T03:48:00,Wakanda,Arc Reactor Cores,633.71,3.26,False
2026-01-03T03:48:00,Sokovia,Pym Particles,682.77,2.3,False
2026-01-03T03:48:00,Sanctum Sanctorum,Clean Water (L),2316.95,3.59,False
2026-01-03T03:48:00,Avengers Compound,Medical Kits,392.13,8.0,False
2026-01-03T04:00:00,New Asgard,Vibranium (kg),2280.34,4.22,False
2026-01-03T04:00:00,Wakanda,Arc Reactor Cores,570.18,4.42,False
2026-01-03T04:00:00,Sokovia,Pym Particles,543.43,4.93,False
2026-01-03T04:00:00,Sanctum Sanctorum,Clean Water (L),2122.91,7.25,False
2026-01-03T04:00:00,Avengers Compound,Medical Kits,405.29,7.59,False
2026-01-03T04:12:00,New Asgard,Vibranium (kg),2102.05,7.65,False
2026-01-03T04:12:00,Wakanda,Arc Reactor Cores,642.98,3.02,False
2026-01-03T04:12:00,Sokovia,Pym Particles,502.43,5.72,False
2026-01-03T04:12:00,Sanctum Sanctorum,Clean Water (L),2319.9,3.46,False
2026-01-03T04:12:00,Avengers Compound,Medical Kits,595.96,3.92,False
2026-01-03T04:24:00,New Asgard,Vibranium (kg),2371.46,2.47,False
2026-01-03T04:24:00,Wakanda,Arc Reactor Cores,572.89,4.37,False
2026-01-03T04:24:00,Sokovia,Pym Particles,666.57,2.57,False
2026-01-03T04:24:00,Sanctum Sanctorum,Clean Water (L),2137.95,6.96,False
2026-01-03T04:24:00,Avengers Compound,Medical Kits,487.94,6.0,False
2026-01-03T04:36:00,New Asgard,Vibranium (kg),2109.22,7.51,False
2026-01-03T04:36:00,Wakanda,Arc Reactor Cores,527.25,5.25,False
2026-01-03T04:36:00,Sokovia,Pym Particles,643.2,3.02,False
2026-01-03T04:36:00,Sanctum Sanctorum,Clean Water (L),2090.82,7.87,False
2026-01-03T04:36:00,Avengers Compound,Medical Kits,510.13,5.57,False
2026-01-03T04:48:00,New Asgard,Vibranium (kg),2278.87,4.25,False
2026-01-03T04:48:00,Wakanda,Arc Reactor Cores,438.96,6.94,False
2026-01-03T04:48:00,Sokovia,Pym Particles,441.81,6.89,False
2026-01-03T04:48:00,Sanctum Sanctorum,Clean Water (L),2343.21,3.02,False
2026-01-03T04:48:00,Avengers Compound,Medical Kits,455.47,6.63,False
2026-01-03T05:00:00,New Asgard,Vibranium (kg),2226.7,5.16,False
2026-01-03T05:00:00,Wakanda,Arc Reactor Cores,652.08,2.79,False
2026-01-03T05:00:00,Sokovia,Pym Particles,429.8,6.98,False
2026-01-03T05:00:00,Sanctum Sanctorum,Clean Water (L),2145.55,6.69,False
2026-01-03T05:00:00,Avengers Compound,Medical Kits,506.23,5.54,False
2026-01-03T05:12:00,New Asgard,Vibranium (kg),2343.23,2.96,False
2026-01-03T05:12:00,Wakanda,Arc Reactor Cores,597.24,3.83,False
2026-01-03T05:12:00,Sokovia,Pym Particles,636.5,3.08,False
2026-01-03T05:12:00,Sanctum Sanctorum,Clean Water (L),2279.39,4.16,False
2026-01-03T05:12:00,Avengers Compound,Medical Kits,637.78,3.06,False
2026-01-03T05:24:00,New Asgard,Vibranium (kg),2372.9,2.4,False
2026-01-03T05:24:00,Wakanda,Arc Reactor Cores,383.77,7.85,False
2026-01-03T05:24:00,Sokovia,Pym Particles,493.99,5.77,False
2026-01-03T05:24:00,Sanctum Sanctorum,Clean Water (L),2268.0,4.38,False
2026-01-03T05:24:00,Avengers Compound,Medical Kits,394.6,7.65,False
2026-01-03T05:36:00,New Asgard,Vibranium (kg),2097.65,7.59,False
2026-01-03T05:36:00,Wakanda,Arc Reactor Cores,592.49,3.92,False
2026-01-03T05:36:00,Sokovia,Pym Particles,381.8,7.89,False
2026-01-03T05:36:00,Sanctum Sanctorum,Clean Water (L),2292.8,3.91,False
2026-01-03T05:36:00,Avengers Compound,Medical Kits,460.66,6.4,False
2026-01-03T05:48:00,New Asgard,Vibranium (kg),2248.56,4.74,False
2026-01-03T05:48:00,Wakanda,Arc Reactor Cores,614.2,3.51,False
2026-01-03T05:48:00,Sokovia,Pym Particles,644.15,2.94,False
2026-01-03T05:48:00,Sanctum Sanctorum,Clean Water (L),2247.1,4.77,False
2026-01-03T05:48:00,Avengers Compound,Medical Kits,460.49,6.41,False
2026-01-03T06:00:00,New Asgard,Vibranium (kg),2207.43,5.42,False
2026-01-03T06:00:00,Wakanda,Arc Reactor Cores,415.27,7.12,False
2026-01-03T06:00:00,Sokovia,Pym Particles,532.03,4.96,False
2026-01-03T06:00:00,Sanctum Sanctorum,Clean Water (L),2366.26,2.48,False
2026-01-03T06:00:00,Avengers Compound,Medical Kits,499.73,5.56,False
2026-01-03T06:12:00,New Asgard,Vibranium (kg),2093.08,7.54,False
2026-01-03T06:12:00,Wakanda,Arc Reactor Cores,637.92,3.0,False
2026-01-03T06:12:00,Sokovia,Pym Particles,614.37,3.44,False
2026-01-03T06:12:00,Sanctum Sanctorum,Clean Water (L),2243.59,4.75,False
2026-01-03T06:12:00,Avengers Compound,Medical Kits,378.6,7.8,False
2026-01-03T06:24:00,New Asgard,Vibranium (kg),2190.96,5.72,False
2026-01-03T06:24:00,Wakanda,Arc Reactor Cores,413.44,7.16,False
2026-01-03T06:24:00,Sokovia,Pym Particles,682.54,2.18,False
2026-01-03T06:24:00,Sanctum Sanctorum,Clean Water (L),2231.49,4.97,False
2026-01-03T06:24:00,Avengers Compound,Medical Kits,449.96,6.48,False
2026-01-03T06:36:00,New Asgard,Vibranium (kg),2153.34,6.42,False
2026-01-03T06:36:00,Wakanda,Arc Reactor Cores,602.22,3.66,False
2026-01-03T06:36:00,Sokovia,Pym Particles,368.9,7.98,False
2026-01-03T06:36:00,Sanctum Sanctorum,Clean Water (L),2118.04,7.07,False
2026-01-03T06:36:00,Avengers Compound,Medical Kits,502.62,5.51,False
2026-01-03T06:48:00,New Asgard,Vibranium (kg),2287.92,3.93,False
2026-01-03T06:48:00,Wakanda,Arc Reactor Cores,654.39,2.7,False
2026-01-03T06:48:00,Sokovia,Pym Particles,485.04,5.83,False
2026-01-03T06:48:00,Sanctum Sanctorum,Clean Water (L),2178.53,5.95,False
2026-01-03T06:48:00,Avengers Compound,Medical Kits,472.21,6.07,False
2026-01-03T07:00:00,New Asgard,Vibranium (kg),2105.05,7.18,False
2026-01-03T07:00:00,Wakanda,Arc Reactor Cores,390.32,7.45,False
2026-01-03T07:00:00,Sokovia,Pym Particles,502.05,5.42,False
2026-01-03T07:00:00,Sanctum Sanctorum,Clean Water (L),2340.96,2.89,False
2026-01-03T07:00:00,Avengers Compound,Medical Kits,454.43,6.28,False
2026-01-03T07:12:00,New Asgard,Vibranium (kg),2158.78,6.2,False
2026-01-03T07:12:00,Wakanda,Arc Reactor Cores,595.13,3.72,False
2026-01-03T07:12:00,Sokovia,Pym Particles,394.52,7.37,False
2026-01-03T07:12:00,Sanctum Sanctorum,Clean Water (L),2084.32,7.56,False
2026-01-03T07:12:00,Avengers Compound,Medical Kits,590.31,3.81,False
2026-01-03T07:24:00,New Asgard,Vibranium (kg),2092.89,7.4,False
2026-01-03T07:24:00,Wakanda,Arc Reactor Cores,421.75,6.88,False
2026-01-03T07:24:00,Sokovia,Pym Particles,507.49,5.32,False
2026-01-03T07:24:00,Sanctum Sanctorum,Clean Water (L),2383.14,2.12,False
2026-01-03T07:24:00,Avengers Compound,Medical Kits,456.57,6.24,False
2026-01-03T07:36:00,New Asgard,Vibranium (kg),2068.0,7.85,False
2026-01-03T07:36:00,Wakanda,Arc Reactor Cores,425.17,6.82,False
2026-01-03T07:36:00,Sokovia,Pym Particles,490.32,5.63,False
2026-01-03T07:36:00,Sanctum Sanctorum,Clean Water (L),2157.59,6.23,False
2026-01-03T07:36:00,Avengers Compound,Medical Kits,598.55,3.66,False
2026-01-03T07:48:00,New Asgard,Vibranium (kg),2352.39,2.68,False
2026-01-03T07:48:00,Wakanda,Arc Reactor Cores,416.76,6.97,False
2026-01-03T07:48:00,Sokovia,Pym Particles,477.62,5.86,False
2026-01-03T07:48:00,Sanctum Sanctorum,Clean Water (L),2311.83,3.42,False
2026-01-03T07:48:00,Avengers Compound,Medical Kits,394.45,7.37,False
2026-01-03T08:00:00,New Asgard,Vibranium (kg),2192.71,5.49,False
2026-01-03T08:00:00,Wakanda,Arc Reactor Cores,500.65,5.35,False
2026-01-03T08:00:00,Sokovia,Pym Particles,436.12,6.5,False
2026-01-03T08:00:00,Sanctum Sanctorum,Clean Water (L),2355.5,2.58,False
2026-01-03T08:00:00,Avengers Compound,Medical Kits,439.42,6.44,False
2026-01-03T08:12:00,New Asgard,Vibranium (kg),2293.79,3.68,False
2026-01-03T08:12:00,Wakanda,Arc Reactor Cores,482.5,5.67,False
2026-01-03T08:12:00,Sokovia,Pym Particles,524.9,4.91,False
2026-01-03T08:12:00,Sanctum Sanctorum,Clean Water (L),2269.53,4.12,False
2026-01-03T08:12:00,Avengers Compound,Medical Kits,569.65,4.11,False
2026-01-03T08:24:00,New Asgard,Vibranium (kg),2070.04,7.68,False
2026-01-03T08:24:00,Wakanda,Arc Reactor Cores,679.27,2.16,False
2026-01-03T08:24:00,Sokovia,Pym Particles,577.37,3.98,False
2026-01-03T08:24:00,Sanctum Sanctorum,Clean Water (L),2067.97,7.71,False
2026-01-03T08:24:00,Avengers Compound,Medical Kits,558.86,4.31,False
